total,available,percent,used,free
34277707776,28095229952,18.0,6182477824,28095229952
34277707776,28094926848,18.0,6182780928,28094926848
34277707776,28093665280,18.0,6184042496,28093665280
34277707776,28089155584,18.1,6188552192,28089155584
34277707776,28086247424,18.1,6191460352,28086247424
34277707776,28085903360,18.1,6191804416,28085903360
34277707776,28085649408,18.1,6192058368,28085649408
34277707776,28085448704,18.1,6192259072,28085448704
34277707776,28084846592,18.1,6192861184,28084846592
34277707776,28083310592,18.1,6194397184,28083310592
34277707776,28081545216,18.1,6196162560,28081545216
34277707776,28078813184,18.1,6198894592,28078813184
34277707776,28076998656,18.1,6200709120,28076998656
34277707776,28075528192,18.1,6202179584,28075528192
34277707776,28074381312,18.1,6203326464,28074381312
34277707776,28069601280,18.1,6208106496,28069601280
34277707776,28067876864,18.1,6209830912,28067876864
34277707776,28067758080,18.1,6209949696,28067758080
34277707776,28067459072,18.1,6210248704,28067459072
34277707776,28067049472,18.1,6210658304,28067049472
34277707776,28064944128,18.1,6212763648,28064944128
34277707776,28061896704,18.1,6215811072,28061896704
34277707776,28058734592,18.1,6218973184,28058734592
34277707776,28057751552,18.1,6219956224,28057751552
34277707776,28056629248,18.1,6221078528,28056629248
34277707776,28055375872,18.2,6222331904,28055375872
34277707776,28051963904,18.2,6225743872,28051963904
34277707776,28049690624,18.2,6228017152,28049690624
34277707776,28049571840,18.2,6228135936,28049571840
34277707776,28048846848,18.2,6228860928,28048846848
34277707776,28046905344,18.2,6230802432,28046905344
34277707776,28043501568,18.2,6234206208,28043501568
34277707776,28031143936,18.2,6246563840,28031143936
34277707776,28014129152,18.3,6263578624,28014129152
34277707776,28014186496,18.3,6263521280,28014186496
34277707776,28014112768,18.3,6263595008,28014112768
34277707776,28014129152,18.3,6263578624,28014129152
34277707776,28013907968,18.3,6263799808,28013907968
34277707776,28013805568,18.3,6263902208,28013805568
34277707776,28012892160,18.3,6264815616,28012892160
34277707776,28010835968,18.3,6266871808,28010835968
34277707776,28009967616,18.3,6267740160,28009967616
34277707776,28008235008,18.3,6269472768,28008235008
34277707776,28005670912,18.3,6272036864,28005670912
34277707776,28004126720,18.3,6273581056,28004126720
34277707776,28002832384,18.3,6274875392,28002832384
34277707776,28002398208,18.3,6275309568,28002398208
34277707776,28001996800,18.3,6275710976,28001996800
34277707776,28000878592,18.3,6276829184,28000878592
34277707776,27999830016,18.3,6277877760,27999830016
34277707776,27998597120,18.3,6279110656,27998597120
34277707776,27996192768,18.3,6281515008,27996192768
