total,available,percent,used,free
34277707776,28143304704,17.9,6134403072,28143304704
34277707776,28143230976,17.9,6134476800,28143230976
34277707776,28143013888,17.9,6134693888,28143013888
34277707776,28142608384,17.9,6135099392,28142608384
34277707776,28141785088,17.9,6135922688,28141785088
34277707776,28133879808,17.9,6143827968,28133879808
34277707776,28131057664,17.9,6146650112,28131057664
34277707776,28129476608,17.9,6148231168,28129476608
34277707776,28129476608,17.9,6148231168,28129476608
34277707776,28129476608,17.9,6148231168,28129476608
34277707776,28129476608,17.9,6148231168,28129476608
34277707776,28129476608,17.9,6148231168,28129476608
34277707776,28129476608,17.9,6148231168,28129476608
34277707776,28129476608,17.9,6148231168,28129476608
34277707776,28129476608,17.9,6148231168,28129476608
34277707776,28129476608,17.9,6148231168,28129476608
34277707776,28128972800,17.9,6148734976,28128972800
34277707776,28127469568,17.9,6150238208,28127469568
34277707776,28126220288,17.9,6151487488,28126220288
34277707776,28125425664,17.9,6152282112,28125425664
34277707776,28124844032,18.0,6152863744,28124844032
34277707776,28124471296,18.0,6153236480,28124471296
34277707776,28109778944,18.0,6167928832,28109778944
34277707776,28107902976,18.0,6169804800,28107902976
34277707776,28107358208,18.0,6170349568,28107358208
34277707776,28107034624,18.0,6170673152,28107034624
34277707776,28106260480,18.0,6171447296,28106260480
34277707776,28105355264,18.0,6172352512,28105355264
34277707776,28101304320,18.0,6176403456,28101304320
34277707776,28095836160,18.0,6181871616,28095836160
34277707776,28104974336,18.0,6172733440,28104974336
34277707776,28106883072,18.0,6170824704,28106883072
34277707776,28105699328,18.0,6172008448,28105699328
34277707776,28105183232,18.0,6172524544,28105183232
34277707776,28104355840,18.0,6173351936,28104355840
34277707776,28103782400,18.0,6173925376,28103782400
34277707776,28103233536,18.0,6174474240,28103233536
34277707776,28103774208,18.0,6173933568,28103774208
34277707776,28103430144,18.0,6174277632,28103430144
34277707776,28102447104,18.0,6175260672,28102447104
34277707776,28101140480,18.0,6176567296,28101140480
34277707776,28096753664,18.0,6180954112,28096753664
34277707776,28091494400,18.0,6186213376,28091494400
34277707776,28087758848,18.1,6189948928,28087758848
34277707776,28087062528,18.1,6190645248,28087062528
34277707776,28086767616,18.1,6190940160,28086767616
34277707776,28086300672,18.1,6191407104,28086300672
34277707776,28085936128,18.1,6191771648,28085936128
34277707776,28085415936,18.1,6192291840,28085415936
34277707776,28085334016,18.1,6192373760,28085334016
34277707776,28083138560,18.1,6194569216,28083138560
34277707776,28079173632,18.1,6198534144,28079173632
34277707776,28075622400,18.1,6202085376,28075622400
34277707776,28073246720,18.1,6204461056,28073246720
34277707776,28070006784,18.1,6207700992,28070006784
34277707776,28069101568,18.1,6208606208,28069101568
34277707776,28068810752,18.1,6208897024,28068810752
34277707776,28068704256,18.1,6209003520,28068704256
34277707776,28068331520,18.1,6209376256,28068331520
34277707776,28067921920,18.1,6209785856,28067921920
34277707776,28067921920,18.1,6209785856,28067921920
34277707776,28067921920,18.1,6209785856,28067921920
34277707776,28067921920,18.1,6209785856,28067921920
34277707776,28067405824,18.1,6210301952,28067405824
34277707776,28064964608,18.1,6212743168,28064964608
34277707776,28058075136,18.1,6219632640,28058075136
34277707776,28054757376,18.2,6222950400,28054757376
34277707776,28051955712,18.2,6225752064,28051955712
34277707776,28051406848,18.2,6226300928,28051406848
34277707776,28050968576,18.2,6226739200,28050968576
34277707776,28050550784,18.2,6227156992,28050550784
34277707776,28050063360,18.2,6227644416,28050063360
34277707776,28049141760,18.2,6228566016,28049141760
34277707776,28044476416,18.2,6233231360,28044476416
34277707776,28040876032,18.2,6236831744,28040876032
34277707776,28031606784,18.2,6246100992,28031606784
